time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
115500.0,36.33,2.49,20.67,2.05,17.75,2.59,walking
115750.0,38.25,4.76,16.5,1.66,17.75,5.02,walking
116000.0,31.0,1.0,16.0,3.39,16.25,4.6,walking
116250.0,36.75,8.26,14.5,2.69,16.25,3.49,walking
116500.0,39.25,4.6,16.0,2.16,17.0,1.41,walking
116750.0,35.75,2.49,15.0,7.18,12.0,3.27,walking
117000.0,39.0,1.87,9.67,4.78,12.5,0.5,walking
117250.0,30.0,0.0,18.5,2.5,18.33,2.05,walking
117500.0,28.0,3.74,19.5,1.5,17.0,2.94,walking
117750.0,41.75,3.27,15.5,2.69,16.5,3.77,walking
118000.0,39.0,2.16,12.33,0.47,12.5,3.2,walking
118250.0,37.75,3.42,16.75,2.77,20.5,2.6,walking
118500.0,38.25,7.46,11.5,4.61,15.0,2.45,walking
118750.0,26.0,10.17,13.75,2.49,18.75,3.27,walking
119000.0,26.0,8.12,11.75,2.77,14.0,5.52,walking
119250.0,39.0,2.12,17.25,4.26,16.0,3.67,walking
119500.0,36.25,2.17,16.0,5.1,14.25,3.27,walking
119750.0,36.25,6.83,12.67,0.47,12.75,6.18,walking
0.0,33.5,2.87,16.25,3.42,14.0,5.0,walking
250.0,27.75,1.3,16.0,2.92,13.75,3.49,walking
500.0,32.25,5.76,14.25,4.32,20.5,2.87,walking
750.0,34.5,1.5,15.0,0.0,13.0,10.0,walking
1000.0,34.25,3.49,12.67,5.25,15.25,3.27,walking
1250.0,35.25,5.76,14.75,1.79,17.75,3.42,walking
1500.0,24.0,2.45,9.5,3.5,21.33,4.5,walking
1750.0,33.67,5.56,15.75,1.3,18.67,0.94,walking
2000.0,37.5,4.5,16.75,6.38,14.0,7.55,walking
2250.0,30.0,0.0,18.25,2.17,15.67,2.62,walking
2500.0,33.33,8.81,14.33,4.11,17.75,5.49,walking
2750.0,36.25,6.38,16.25,1.79,13.75,4.71,walking
3000.0,31.25,3.42,16.0,2.45,18.75,0.83,walking
3250.0,38.0,5.15,15.0,2.12,19.5,3.2,walking
3500.0,34.5,5.59,21.0,1.87,20.25,2.28,walking
3750.0,31.25,3.7,16.75,3.03,18.5,0.5,walking
4000.0,35.75,3.9,9.5,4.39,19.0,2.92,walking
4250.0,29.0,3.0,15.25,2.28,18.5,2.87,walking
4500.0,28.75,4.32,21.0,0.0,15.0,3.56,walking
4750.0,41.5,2.6,15.33,1.7,15.25,3.9,walking
5000.0,36.5,0.5,15.5,2.29,20.25,2.59,walking
5250.0,39.0,4.24,11.25,2.28,15.75,4.44,walking
5500.0,38.0,7.48,11.5,3.5,21.33,1.89,walking
5750.0,31.5,4.56,18.5,1.5,20.5,3.35,walking
6000.0,40.67,1.25,18.0,2.45,19.5,4.92,walking
6250.0,38.0,5.1,16.67,4.78,20.75,2.17,walking
6500.0,30.6,4.8,17.4,4.45,12.25,7.46,walking
6750.0,36.0,4.24,18.25,2.17,17.33,3.86,walking
7000.0,43.33,5.25,10.33,1.25,16.0,3.08,walking
7250.0,31.33,2.36,14.0,1.41,14.0,4.95,walking
7500.0,31.25,3.7,15.25,2.17,9.75,3.03,walking
7750.0,37.5,4.5,18.5,2.6,17.33,8.73,walking
8000.0,31.0,4.12,12.25,4.76,12.0,2.94,walking
8250.0,40.75,3.03,11.33,2.62,14.5,2.29,walking
8500.0,29.5,2.87,15.25,4.44,17.5,5.12,walking
8750.0,27.0,8.06,19.75,1.3,11.75,1.79,walking
9000.0,41.0,3.67,15.75,1.92,12.5,0.5,walking
9250.0,34.75,2.95,16.75,5.07,14.0,2.12,walking
9500.0,37.5,5.59,19.5,0.5,15.25,1.79,walking
9750.0,33.25,8.2,18.67,0.94,22.33,2.36,walking
10000.0,25.0,3.56,13.0,2.16,20.5,3.57,walking
10250.0,32.67,4.71,12.67,1.25,19.0,0.82,walking
10500.0,40.5,4.56,15.0,6.6,16.33,2.49,walking
10750.0,35.5,2.18,13.25,6.22,7.0,4.3,walking
11000.0,38.67,2.05,17.33,1.7,15.25,1.92,walking
11250.0,31.75,7.26,15.25,2.86,17.0,2.45,walking
11500.0,26.0,5.7,16.0,1.73,12.25,2.17,walking
11750.0,34.75,3.7,16.0,4.18,12.67,0.47,walking
12000.0,33.0,3.67,15.0,2.83,15.0,3.74,walking
12250.0,35.5,2.29,14.5,4.33,19.5,4.39,walking
12500.0,34.75,5.72,11.75,1.92,19.5,2.6,walking
12750.0,29.25,5.36,12.5,5.22,18.0,2.83,walking
13000.0,30.75,8.84,14.0,3.74,17.67,2.62,walking
13250.0,43.0,4.0,16.75,4.26,18.33,4.5,walking
13500.0,35.5,2.87,14.5,1.5,16.0,4.06,walking
13750.0,34.25,5.4,14.25,1.3,13.25,4.87,walking
14000.0,34.0,5.1,13.33,1.89,14.0,8.77,walking
14250.0,24.5,6.87,13.25,4.97,21.0,2.12,walking
14500.0,31.25,9.81,19.0,6.44,14.0,7.65,walking
14750.0,37.5,4.5,13.75,4.82,12.5,2.87,walking
15000.0,36.5,2.5,19.5,1.5,14.75,3.27,walking
15250.0,34.25,5.21,15.5,5.12,13.33,1.25,walking
15500.0,33.25,3.49,15.75,2.49,15.0,3.08,walking
15750.0,30.75,2.86,10.0,5.48,16.5,1.5,walking
16000.0,34.5,7.4,19.0,5.34,13.0,1.22,walking
16250.0,37.0,1.0,15.25,5.26,15.5,4.15,walking
16500.0,38.75,3.49,17.0,3.24,12.25,4.02,walking
16750.0,36.25,5.36,12.33,1.25,17.0,1.63,walking
17000.0,26.0,6.78,17.5,2.29,18.75,2.86,walking
17250.0,34.67,5.79,15.0,0.0,14.33,2.05,walking
17500.0,35.25,1.3,14.0,1.41,16.75,4.55,walking
17750.0,36.25,2.17,13.25,4.26,20.0,1.73,walking
18000.0,39.5,7.02,9.5,2.5,15.5,3.57,walking
18250.0,32.25,2.49,10.75,5.17,20.0,2.45,walking
18500.0,33.75,2.28,14.75,7.15,20.75,0.43,walking
18750.0,41.33,1.7,18.0,1.63,12.25,3.77,walking
19000.0,38.0,2.92,16.5,4.72,9.75,7.19,walking
19250.0,35.5,8.17,14.0,6.0,13.0,6.36,walking
19500.0,38.25,8.17,21.0,2.12,16.25,1.64,walking
19750.0,27.75,5.54,17.5,3.57,17.75,4.15,walking
20000.0,30.25,7.36,12.75,4.44,16.5,2.96,walking
20250.0,39.0,2.12,13.75,3.96,14.67,3.09,walking
20500.0,38.25,1.48,14.25,5.36,14.75,2.17,walking
20750.0,38.75,6.02,14.0,6.28,14.5,4.56,walking
21000.0,34.5,6.87,18.75,2.49,17.75,2.28,walking
21250.0,23.25,5.4,19.25,2.28,13.0,1.63,walking
21500.0,32.25,7.76,15.0,2.12,12.25,6.76,walking
21750.0,35.25,1.3,11.25,6.06,13.75,6.1,walking
22000.0,35.25,3.9,20.0,1.41,14.67,2.36,walking
22250.0,36.25,5.36,17.5,1.12,15.75,4.49,walking
22500.0,30.67,1.7,15.5,3.2,15.0,2.45,walking
22750.0,29.75,8.1,11.5,6.06,14.25,1.3,walking
23000.0,41.0,4.53,13.5,3.2,11.0,3.54,walking
23250.0,32.33,3.3,17.0,2.16,17.5,3.35,walking
23500.0,40.0,1.41,14.67,1.25,13.5,2.06,walking
23750.0,30.25,9.76,9.5,4.82,17.25,1.92,walking
24000.0,27.5,1.5,18.5,2.29,14.5,4.27,walking
24250.0,37.0,5.05,17.0,3.67,11.75,6.72,walking
24500.0,34.5,6.18,22.67,0.94,14.75,3.9,walking
24750.0,34.25,3.49,18.75,2.86,12.75,5.12,walking
25000.0,38.75,7.95,20.5,2.29,18.75,5.36,walking
25250.0,31.75,3.27,14.5,3.57,20.5,3.91,walking
25500.0,27.0,6.96,16.0,5.89,15.0,2.94,walking
25750.0,40.75,3.03,18.25,2.95,20.5,2.6,walking
26000.0,34.67,3.09,21.75,3.96,19.33,1.25,walking
26250.0,37.0,4.86,18.0,3.67,16.0,3.41,walking
26500.0,39.0,6.53,17.25,0.83,18.67,1.7,walking
26750.0,24.75,5.8,17.0,3.24,21.5,3.04,walking
27000.0,39.5,2.29,14.33,2.49,21.25,2.17,walking
27250.0,37.5,5.72,18.0,2.94,17.75,3.9,walking
27500.0,33.0,8.49,18.33,4.11,19.5,2.96,walking
27750.0,34.0,4.06,15.5,5.22,17.0,4.3,walking
28000.0,36.25,8.81,17.25,1.48,17.75,2.95,walking
28250.0,26.75,3.27,18.0,5.05,17.25,2.86,walking
28500.0,37.5,2.6,13.75,3.27,11.5,4.15,walking
28750.0,36.0,6.36,18.25,3.27,17.75,2.17,walking
29000.0,29.5,7.4,15.0,4.24,17.67,3.4,walking
29250.0,42.0,2.45,12.75,0.83,17.0,2.94,walking
29500.0,28.33,3.09,17.25,1.09,14.0,5.89,walking
29750.0,22.0,7.35,16.0,2.74,16.75,2.38,walking
30000.0,40.0,2.83,17.0,0.82,16.0,4.06,walking
30250.0,36.33,0.47,14.33,0.94,15.75,2.86,walking
30500.0,36.0,4.74,17.5,1.5,14.25,2.28,walking
30750.0,40.5,8.79,14.25,0.83,14.25,5.76,walking
31000.0,24.0,2.94,10.33,4.64,21.0,0.0,walking
31250.0,29.6,7.42,12.2,2.93,19.33,1.97,walking
31500.0,35.5,4.09,16.75,2.95,15.75,3.77,walking
31750.0,27.75,6.06,15.5,3.2,15.0,4.3,walking
32000.0,35.5,6.54,12.67,0.47,17.0,2.83,walking
32250.0,36.0,6.4,14.75,2.17,18.0,3.27,walking
32500.0,24.0,7.58,17.0,3.24,21.0,0.71,walking
32750.0,32.33,6.85,19.0,0.0,21.33,1.25,walking
33000.0,35.33,1.7,19.67,3.3,18.67,2.62,walking
33250.0,36.0,2.45,17.75,2.38,17.0,2.16,walking
33500.0,33.25,12.07,14.25,3.27,16.25,3.83,walking
33750.0,31.67,3.68,13.25,1.3,14.0,3.24,walking
34000.0,20.67,2.87,8.33,8.34,19.0,2.12,walking
34250.0,34.25,3.49,12.25,2.59,19.0,1.41,walking
34500.0,35.75,1.79,19.25,3.27,13.25,4.38,walking
34750.0,35.5,5.94,17.75,2.77,19.25,4.92,walking
35000.0,38.5,7.09,14.25,2.86,17.5,3.5,walking
35250.0,29.75,4.6,13.75,3.7,15.0,2.45,walking
35500.0,32.25,7.79,15.0,3.08,13.0,2.35,walking
35750.0,40.0,5.34,17.75,1.48,10.25,1.79,walking
36000.0,35.5,2.18,17.0,4.32,15.33,7.04,walking
36250.0,37.25,1.79,11.75,6.72,12.75,2.86,walking
36500.0,21.0,6.98,16.0,3.24,15.5,3.5,walking
36750.0,30.67,4.5,16.75,3.11,16.67,1.25,walking
37000.0,40.25,5.07,13.25,5.4,13.5,4.5,walking
37250.0,35.0,1.41,18.67,0.94,15.75,1.48,walking
37500.0,34.33,4.78,16.67,3.68,15.0,3.39,walking
37750.0,37.0,3.74,20.67,0.47,14.67,3.3,walking
38000.0,35.0,2.35,12.5,2.18,20.5,3.28,walking
38250.0,33.75,3.77,16.5,2.6,18.25,2.28,walking
38500.0,39.75,2.49,13.75,7.46,15.75,1.3,walking
38750.0,36.0,0.0,15.25,7.73,16.25,3.7,walking
39000.0,37.0,5.15,17.25,3.9,11.75,3.49,walking
39250.0,31.5,10.92,9.5,2.96,16.0,4.58,walking
39500.0,27.0,9.0,13.25,1.3,15.75,2.49,walking
39750.0,36.25,5.63,14.25,4.66,15.75,2.49,walking
40000.0,38.0,2.45,16.25,4.32,15.75,3.9,walking
40250.0,34.75,4.97,18.25,1.09,17.5,3.04,walking
40500.0,37.5,8.62,11.75,1.48,14.0,6.12,walking
40750.0,28.75,5.07,18.0,2.16,17.0,1.41,walking
41000.0,31.5,6.54,16.0,1.41,16.5,3.35,walking
41250.0,39.67,3.86,16.25,2.05,19.33,2.05,walking
41500.0,32.33,3.3,14.5,3.57,9.0,3.0,walking
41750.0,37.0,2.83,12.5,0.5,18.5,0.5,walking
42000.0,34.5,6.54,12.75,2.49,17.25,4.6,walking
42250.0,24.25,8.98,11.5,1.8,19.25,4.26,walking
42500.0,35.5,5.85,15.25,4.32,17.0,2.24,walking
42750.0,37.25,5.45,13.0,2.94,16.25,5.07,walking
43000.0,31.5,3.2,9.0,3.32,16.75,4.6,walking
43250.0,30.5,11.32,15.5,2.29,19.75,2.05,walking
43500.0,26.25,6.87,15.0,2.55,20.5,2.6,walking
43750.0,19.5,1.8,17.25,3.34,22.75,1.79,walking
44000.0,35.25,2.49,17.75,1.48,17.25,1.79,walking
44250.0,33.5,1.5,16.25,6.02,15.0,3.54,walking
44500.0,36.25,2.17,20.0,0.82,15.33,1.25,walking
44750.0,34.0,9.08,12.67,0.47,15.33,2.05,walking
45000.0,23.5,3.77,10.0,3.74,18.5,3.77,walking
45250.0,30.0,4.64,13.75,4.02,20.25,1.3,walking
45500.0,35.33,5.19,12.25,1.92,18.67,1.7,walking
45750.0,29.75,1.92,20.5,2.29,13.0,4.42,walking
46000.0,36.5,7.5,16.75,2.38,16.67,2.05,walking
46250.0,35.75,6.68,16.0,2.45,15.0,4.55,walking
46500.0,30.25,7.22,13.75,4.82,19.5,2.69,walking
46750.0,38.75,1.79,13.0,1.0,13.0,4.69,walking
47000.0,36.33,4.64,20.0,0.82,15.0,5.52,walking
47250.0,35.0,2.94,14.33,2.62,12.0,5.72,walking
47500.0,41.75,2.77,15.75,3.49,18.75,3.34,walking
47750.0,29.5,6.02,12.33,0.47,19.0,1.87,walking
48000.0,33.75,4.44,15.0,3.08,17.25,1.48,walking
48250.0,40.0,4.24,13.75,6.26,16.5,2.06,walking
48500.0,30.5,1.5,20.0,1.41,17.75,2.17,walking
48750.0,28.0,12.47,11.0,1.87,13.75,3.96,walking
49000.0,37.5,5.41,17.0,2.35,18.75,4.44,walking
49250.0,26.5,6.18,18.75,1.79,20.25,2.17,walking
49500.0,29.25,9.28,20.0,1.58,19.75,1.79,walking
49750.0,35.75,6.02,15.67,4.78,14.0,4.32,walking
50000.0,30.75,4.92,14.0,4.42,16.0,2.45,walking
50250.0,31.33,5.44,17.33,3.77,12.67,1.7,walking
50500.0,30.0,0.0,17.5,5.02,15.67,2.49,walking
50750.0,28.33,1.25,13.5,1.5,14.25,2.68,walking
51000.0,36.75,4.15,15.0,2.45,17.75,3.7,walking
51250.0,29.75,4.92,17.5,3.04,11.0,5.24,walking
51500.0,26.33,7.93,16.67,1.25,9.25,5.12,walking
51750.0,37.75,5.07,16.0,3.46,17.25,6.06,walking
52000.0,34.0,5.24,11.0,2.94,16.5,3.35,walking
52250.0,25.75,4.38,15.0,4.24,15.25,3.9,walking
52500.0,40.0,4.18,13.0,1.22,17.0,3.0,walking
52750.0,37.5,0.87,11.5,6.69,15.0,1.87,walking
53000.0,36.75,3.77,10.33,7.04,20.33,1.7,walking
53250.0,41.5,2.29,17.0,1.41,15.0,2.45,walking
53500.0,36.0,0.0,10.25,4.82,20.0,2.16,walking
53750.0,25.75,4.97,13.5,1.12,18.5,2.06,walking
54000.0,36.67,3.3,14.0,2.45,18.5,2.96,walking
54250.0,39.2,3.66,19.6,1.36,14.5,0.5,walking
54500.0,36.33,2.49,17.67,2.87,10.5,4.72,walking
54750.0,38.25,3.11,14.25,1.92,17.5,3.57,walking
55000.0,41.0,7.87,16.67,2.62,14.75,2.95,walking
55250.0,34.75,2.38,7.0,2.92,17.25,4.32,walking
55500.0,32.75,2.49,14.0,1.58,17.0,2.35,walking
55750.0,38.5,2.18,14.75,4.02,16.0,3.81,walking
56000.0,36.5,2.29,16.5,4.03,15.25,3.42,walking
56250.0,40.5,2.6,15.0,5.72,10.67,3.3,walking
56500.0,40.25,3.03,15.0,1.41,17.0,3.74,walking
56750.0,38.0,0.82,12.25,1.79,16.67,3.3,walking
57000.0,25.25,4.02,16.75,4.87,18.0,5.24,walking
57250.0,41.25,5.36,13.5,6.18,13.25,5.58,walking
57500.0,36.75,1.3,12.33,2.05,16.0,1.41,walking
57750.0,37.0,1.41,19.33,1.25,16.33,3.4,walking
58000.0,39.33,4.03,11.67,4.71,18.75,2.86,walking
58250.0,35.25,6.3,19.25,2.05,19.33,1.25,walking
58500.0,25.0,7.55,14.5,3.91,17.75,2.49,walking
58750.0,35.25,6.5,13.5,5.02,21.0,3.74,walking
59000.0,38.0,6.12,15.5,2.69,11.25,1.48,walking
59250.0,34.0,4.74,15.75,1.79,14.5,1.8,walking
59500.0,40.5,2.69,16.67,2.05,18.25,7.29,walking
59750.0,35.75,5.21,16.75,1.48,22.25,2.49,walking
60000.0,33.5,1.5,13.0,0.0,21.0,0.0,walking
60250.0,40.5,5.12,14.5,2.29,18.0,3.08,walking
60500.0,40.33,1.25,15.75,5.4,11.0,2.16,walking
60750.0,37.0,3.39,22.25,0.83,14.5,3.64,walking
61000.0,41.0,2.16,12.0,0.0,13.75,3.77,walking
61250.0,42.0,5.05,12.5,6.8,14.25,3.34,walking
61500.0,36.0,2.12,17.5,4.03,12.25,6.02,walking
61750.0,32.25,2.49,15.5,1.5,16.75,3.49,walking
62000.0,41.5,4.61,21.67,1.7,16.5,2.6,walking
62250.0,37.75,1.3,12.5,3.35,12.75,5.54,walking
62500.0,38.0,3.0,14.0,0.0,12.67,4.11,walking
62750.0,40.0,6.36,14.25,2.49,17.25,1.3,walking
63000.0,31.0,3.46,12.0,2.94,17.75,2.95,walking
63250.0,24.33,7.41,14.75,2.17,13.67,1.25,walking
63500.0,39.0,6.04,15.25,2.77,11.25,1.92,walking
63750.0,36.0,2.12,16.0,5.61,14.0,1.0,walking
64000.0,35.0,1.73,13.5,3.35,18.75,3.34,walking
64250.0,45.0,3.0,13.25,5.63,15.5,3.35,walking
64500.0,28.67,2.49,11.0,0.0,14.0,5.96,walking
64750.0,27.75,2.49,16.0,3.56,20.0,1.87,walking
65000.0,29.75,4.44,13.25,5.45,13.75,3.03,walking
65250.0,40.25,4.26,17.25,1.3,19.5,2.06,walking
65500.0,32.25,2.49,17.5,2.87,17.75,2.17,walking
65750.0,37.75,4.49,20.0,1.22,15.67,3.86,walking
66000.0,41.0,6.6,18.5,1.8,16.5,4.5,walking
66250.0,31.0,1.41,14.0,5.61,19.5,1.12,walking
66500.0,28.5,4.5,17.75,1.3,16.0,2.24,walking
66750.0,39.0,3.67,17.5,0.5,11.33,0.94,walking
67000.0,30.5,4.5,19.25,1.3,14.5,5.72,walking
67250.0,32.25,5.36,14.0,1.22,16.0,4.0,walking
67500.0,40.0,4.32,13.25,5.02,17.0,1.41,walking
67750.0,28.33,3.86,18.5,1.8,17.33,3.86,walking
68000.0,25.0,2.55,7.67,3.09,18.75,3.96,walking
68250.0,32.0,3.74,15.0,4.24,13.25,3.49,walking
68500.0,43.67,3.4,14.33,1.7,15.5,2.6,walking
68750.0,35.75,3.49,16.5,5.02,19.75,1.48,walking
69000.0,36.33,7.36,17.67,2.49,15.75,2.86,walking
69250.0,42.25,5.97,13.25,3.34,19.25,3.77,walking
69500.0,27.5,3.64,12.67,1.7,14.67,5.73,walking
69750.0,35.25,4.82,16.25,2.77,13.0,6.04,walking
70000.0,42.0,3.56,17.75,2.86,15.33,7.32,walking
70250.0,33.75,5.36,18.5,3.91,13.0,1.87,walking
70500.0,34.0,1.41,18.0,0.0,15.0,0.71,walking
70750.0,40.4,6.02,19.4,1.36,14.75,1.92,walking
71000.0,40.75,3.7,13.25,4.97,15.5,0.87,walking
71250.0,29.33,3.3,13.0,0.0,13.5,4.5,walking
71500.0,36.0,3.29,14.4,4.03,13.25,2.59,walking
71750.0,42.0,3.08,17.75,1.79,17.75,1.48,walking
72000.0,33.5,4.27,22.5,2.06,14.5,2.87,walking
72250.0,41.67,1.25,15.33,0.94,13.0,4.64,walking
72500.0,40.75,7.05,15.5,1.8,16.25,1.48,walking
72750.0,28.75,1.79,15.67,0.94,8.0,5.74,walking
73000.0,31.0,4.06,17.33,1.7,12.0,2.12,walking
73250.0,34.75,6.72,15.75,4.92,14.5,1.8,walking
73500.0,36.75,3.27,19.0,2.45,14.0,2.35,walking
73750.0,36.25,0.43,20.5,0.87,11.0,6.44,walking
74000.0,42.5,3.5,17.0,1.87,14.25,1.92,walking
74250.0,25.0,6.16,15.5,0.5,18.75,0.83,walking
74500.0,28.5,6.69,11.33,2.36,17.25,3.27,walking
74750.0,22.0,6.48,11.33,0.94,11.0,5.0,walking
75000.0,41.33,5.91,19.75,3.27,14.67,2.05,walking
75250.0,34.75,2.95,17.0,2.12,18.75,3.9,walking
75500.0,31.67,4.5,16.33,0.94,14.0,4.42,walking
75750.0,45.0,2.12,13.0,1.22,16.5,4.5,walking
76000.0,29.5,9.29,11.5,2.5,15.5,2.5,walking
76250.0,30.75,3.11,16.75,3.42,15.0,2.12,walking
76500.0,37.0,5.34,17.33,0.47,18.75,3.11,walking
76750.0,36.0,6.28,13.33,3.09,21.33,1.25,walking
77000.0,29.75,3.7,13.25,2.17,14.25,5.54,walking
77250.0,34.5,3.35,12.0,3.67,14.0,2.45,walking
77500.0,38.33,8.18,11.5,2.5,17.67,4.19,walking
77750.0,32.25,0.83,15.75,3.96,12.75,5.36,walking
78000.0,29.33,0.94,17.0,2.94,14.75,1.79,walking
78250.0,37.75,3.03,10.25,6.1,15.75,2.86,walking
78500.0,36.75,7.08,16.25,3.27,16.75,1.79,walking
78750.0,28.5,3.2,14.25,3.27,18.0,6.04,walking
79000.0,36.5,2.29,10.25,1.3,16.5,2.69,walking
79250.0,37.0,4.24,12.75,2.28,16.0,5.43,walking
79500.0,28.5,7.79,17.0,2.12,16.0,3.67,walking
79750.0,30.75,4.44,16.0,1.0,14.25,3.77,walking
80000.0,40.25,4.87,14.25,5.8,15.75,5.67,walking
80250.0,32.5,2.29,19.33,3.4,11.0,6.0,walking
80500.0,36.25,3.42,12.67,2.87,17.0,1.0,walking
80750.0,38.75,5.76,14.0,2.12,12.0,4.9,walking
81000.0,36.0,0.0,16.0,1.73,15.5,4.5,walking
81250.0,32.75,2.17,14.5,7.26,15.0,3.08,walking
81500.0,42.67,3.3,15.33,1.89,14.25,1.92,walking
81750.0,38.5,0.87,17.0,2.45,16.25,1.3,walking
82000.0,39.0,2.12,10.0,4.85,14.75,4.66,walking
82250.0,41.25,3.27,11.0,2.16,14.5,4.27,walking
82500.0,32.0,4.9,9.75,2.49,17.5,2.5,walking
82750.0,24.75,6.76,16.5,2.06,16.0,1.41,walking
83000.0,41.25,6.83,13.0,2.35,10.75,3.11,walking
83250.0,31.75,7.56,16.75,4.15,18.25,2.59,walking
83500.0,37.75,3.49,12.5,3.04,15.25,4.6,walking
83750.0,37.25,6.61,11.5,2.29,15.5,2.6,walking
84000.0,34.5,2.6,14.75,7.4,14.5,3.84,walking
84250.0,29.0,4.36,13.5,3.35,16.0,3.54,walking
84500.0,32.5,10.99,18.0,1.41,18.25,0.43,walking
84750.0,40.75,2.86,17.75,4.21,9.0,3.67,walking
85000.0,35.25,5.8,17.33,4.5,13.67,2.36,walking
85250.0,44.0,3.74,9.0,5.34,12.67,4.92,walking
85500.0,34.67,1.89,15.67,4.11,12.75,6.3,walking
85750.0,28.25,4.6,18.0,0.0,14.33,1.7,walking
86000.0,34.75,7.08,18.5,2.87,8.75,2.86,walking
86250.0,40.5,4.5,17.25,1.48,15.25,6.1,walking
86500.0,38.75,2.05,16.5,3.2,18.0,3.08,walking
86750.0,38.25,5.76,15.0,0.0,17.33,4.5,walking
87000.0,40.0,4.74,10.25,6.68,14.5,7.53,walking
87250.0,32.25,3.9,14.0,1.73,16.0,8.22,walking
87500.0,38.5,4.72,14.33,3.4,15.0,5.89,walking
87750.0,36.5,0.5,18.0,3.67,12.0,2.55,walking
88000.0,38.5,1.5,16.75,4.32,15.33,4.5,walking
88250.0,40.67,4.11,11.33,4.5,17.67,1.25,walking
88500.0,29.67,1.7,11.0,2.94,13.67,5.44,walking
88750.0,27.0,1.73,15.75,3.11,14.0,2.12,walking
89000.0,35.75,5.89,17.5,4.15,20.75,2.17,walking
89250.0,38.0,6.2,20.5,2.6,20.0,2.74,walking
89500.0,32.75,4.21,12.25,5.85,15.0,2.55,walking
89750.0,34.75,8.55,16.5,3.2,17.5,2.29,walking
90000.0,37.25,6.14,17.75,3.27,18.25,2.86,walking
90250.0,28.75,6.02,15.75,3.96,19.75,1.64,walking
90500.0,35.25,6.14,18.33,4.64,16.67,1.25,walking
90750.0,37.5,2.6,19.0,3.67,13.75,2.95,walking
91000.0,36.75,2.49,15.5,4.33,13.0,6.04,walking
91250.0,37.5,8.08,15.25,1.79,17.5,2.69,walking
91500.0,36.75,5.36,12.0,2.12,17.25,2.49,walking
91750.0,25.0,4.08,13.75,2.38,14.67,4.5,walking
92000.0,33.25,8.64,12.75,7.15,16.0,1.87,walking
92250.0,37.67,4.19,15.33,2.36,13.25,5.07,walking
92500.0,35.0,3.0,13.25,6.61,14.75,3.63,walking
92750.0,37.0,1.22,12.25,3.63,17.5,2.29,walking
93000.0,30.5,1.8,14.25,1.3,15.75,4.82,walking
93250.0,26.5,0.87,14.5,2.29,17.75,1.48,walking
93500.0,34.5,5.17,12.67,2.62,13.75,1.64,walking
93750.0,37.75,4.92,18.0,2.55,14.33,3.86,walking
94000.0,33.5,1.5,16.0,2.12,17.33,3.86,walking
94250.0,36.25,3.27,14.25,3.7,13.75,3.7,walking
94500.0,29.5,9.76,13.33,1.7,17.67,2.49,walking
94750.0,27.75,2.28,15.0,1.87,20.75,2.77,walking
95000.0,32.0,4.32,15.25,6.02,19.67,0.94,walking
95250.0,37.67,4.11,15.67,1.7,13.0,3.67,walking
95500.0,29.25,1.48,11.5,1.8,11.0,6.98,walking
95750.0,32.5,4.5,16.25,3.49,16.5,2.96,walking
96000.0,37.5,12.28,16.75,3.63,19.5,2.6,walking
96250.0,22.25,3.83,15.75,3.9,20.75,3.56,walking
96500.0,32.5,3.57,19.5,1.5,14.75,2.17,walking
96750.0,37.0,5.61,19.25,2.49,11.5,4.97,walking
97000.0,32.25,6.5,14.75,2.95,17.25,1.3,walking
97250.0,35.0,6.6,12.67,5.56,13.67,6.18,walking
97500.0,46.0,4.97,16.25,3.49,12.0,8.64,walking
97750.0,37.0,1.41,16.5,1.5,13.33,3.4,walking
98000.0,36.67,2.87,9.25,3.9,17.67,2.49,walking
98250.0,40.25,4.92,13.67,0.94,15.25,4.71,walking
98500.0,42.0,3.0,18.5,1.8,18.33,2.05,walking
98750.0,37.33,1.89,15.33,2.05,12.25,2.59,walking
99000.0,43.33,1.25,18.0,0.82,14.0,3.24,walking
99250.0,34.8,2.48,16.2,2.71,17.5,4.09,walking
99500.0,31.0,1.41,16.0,4.08,13.5,2.6,walking
99750.0,38.0,4.85,12.5,4.15,14.75,3.27,walking
100000.0,34.5,4.39,15.25,3.27,16.25,2.95,walking
100250.0,37.5,2.69,15.0,3.67,16.0,3.0,walking
100500.0,41.25,6.98,14.75,2.38,14.0,3.46,walking
100750.0,30.25,0.83,13.25,5.4,13.25,4.82,walking
101000.0,31.75,2.68,15.75,3.34,19.75,1.64,walking
101250.0,40.25,3.49,14.5,5.59,14.67,2.49,walking
101500.0,32.75,4.02,20.75,3.49,9.75,2.49,walking
101750.0,40.25,4.15,12.33,1.89,7.0,4.55,walking
102000.0,37.0,6.56,17.0,1.58,15.75,3.11,walking
102250.0,27.25,2.28,14.5,2.5,16.25,8.14,walking
102500.0,36.0,4.64,14.5,3.04,13.0,7.18,walking
102750.0,40.0,3.24,13.0,3.24,16.0,4.12,walking
103000.0,30.67,4.11,18.75,5.36,18.33,3.77,walking
103250.0,42.0,0.0,12.67,2.62,15.0,3.0,walking
103500.0,33.75,8.58,14.75,1.79,16.25,3.83,walking
103750.0,25.75,2.77,15.0,1.87,14.75,3.19,walking
104000.0,30.0,2.12,12.5,6.1,11.33,2.05,walking
104250.0,33.25,5.89,16.5,3.35,16.0,1.87,walking
